Id2,Geography,Total_Male,Male_LHS,Male_HS,Male_College,Male_Bachelors,Male_Graduate,Total_Female,Female_LHS,Female_HS,Female_College,Female_Bachelors,Female_Graduate
36081069702,"Census Tract 697.02, Queens County, New York",53846,50529,50958,26736,72686,100556,55221,28214,-,41023,38516,98155
36081070300,"Census Tract 703, Queens County, New York",59583,-,50893,50469,95202,94250,39107,45592,30125,-,48571,70625
36081070700,"Census Tract 707, Queens County, New York",72614,53359,-,48162,78750,120313,66500,-,58500,-,65333,81964
36081070900,"Census Tract 709, Queens County, New York",71458,-,39457,80714,86250,79671,57121,47222,-,-,62440,63929
36081071100,"Census Tract 711, Queens County, New York",61055,17989,30733,50938,75962,76747,53667,-,19417,-,56831,73438
36081071303,"Census Tract 713.03, Queens County, New York",63553,-,40841,46134,69554,86250,59750,-,16000,60764,42056,71154
36081071304,"Census Tract 713.04, Queens County, New York",36473,-,-,31071,-,78194,43468,-,-,38167,44798,52340
36081071305,"Census Tract 713.05, Queens County, New York",54583,-,-,34688,68962,67007,60888,-,29911,46417,50917,68315
36081071306,"Census Tract 713.06, Queens County, New York",60735,41313,42468,42917,75479,66750,42170,12109,23525,36532,57574,65750
36081071600,"Census Tract 716, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081071701,"Census Tract 717.01, Queens County, New York",50355,-,42063,42452,60529,73558,51065,11875,15583,-,55865,100061
36081071702,"Census Tract 717.02, Queens County, New York",46938,63000,43370,-,44028,64318,47583,-,26452,52679,34267,73051
36081071900,"Census Tract 719, Queens County, New York",51118,-,41429,47994,77639,54107,32609,19500,-,46125,40588,38000
36081072100,"Census Tract 721, Queens County, New York",52150,-,54464,40833,79453,62159,33790,13846,17500,-,40833,36903
36081072300,"Census Tract 723, Queens County, New York",100057,-,-,60662,81023,130500,67679,-,48750,36000,76471,83125
36081072900,"Census Tract 729, Queens County, New York",49375,-,-,42279,52969,67083,51250,-,-,36705,60313,52813
36081073100,"Census Tract 731, Queens County, New York",74000,-,52500,53984,81827,135278,50750,-,24583,45769,67375,68750
36081073700,"Census Tract 737, Queens County, New York",77500,-,-,-,84440,-,56797,-,-,-,60426,56641
36081073900,"Census Tract 739, Queens County, New York",82961,-,-,59167,90524,90714,61537,-,-,48056,64236,62171
36081074100,"Census Tract 741, Queens County, New York",68112,-,44375,49327,75132,83150,54468,-,-,46111,67361,69417
36081074300,"Census Tract 743, Queens County, New York",52130,-,55648,-,56750,65958,44550,22411,17361,35921,68194,39000
36081074500,"Census Tract 745, Queens County, New York",56029,-,41902,34531,74375,69250,31389,-,-,35020,50144,-
36081074700,"Census Tract 747, Queens County, New York",46141,35365,41136,56074,36793,76683,45357,23854,-,46618,-,44107
36081074900,"Census Tract 749, Queens County, New York",139375,-,-,155833,81250,183542,62708,-,31667,-,70347,70278
36081075701,"Census Tract 757.01, Queens County, New York",70854,-,-,51639,74773,89527,71655,-,40724,66875,52171,80174
36081075702,"Census Tract 757.02, Queens County, New York",85750,-,19318,45000,79500,145350,67257,-,21705,76346,67321,70493
36081076901,"Census Tract 769.01, Queens County, New York",76012,-,78125,73415,60286,109926,61941,-,-,51518,63984,70245
36081076902,"Census Tract 769.02, Queens County, New York",62500,-,-,33304,52045,88214,53295,-,-,-,66667,63542
36081077300,"Census Tract 773, Queens County, New York",59712,-,-,48309,74676,70521,52887,-,24224,26906,62632,57898
36081077500,"Census Tract 775, Queens County, New York",52453,-,40679,51226,56250,80156,54479,-,-,30107,74276,70435
36081077902,"Census Tract 779.02, Queens County, New York",60455,28854,53365,47009,73952,67243,44219,11161,-,42273,52745,58125
36081077903,"Census Tract 779.03, Queens County, New York",54688,-,27422,-,72621,89375,36121,25938,33864,35698,41912,30990
36081077904,"Census Tract 779.04, Queens County, New York",36286,-,31972,25655,52198,50357,50296,15947,50065,26717,52047,68438
36081077905,"Census Tract 779.05, Queens County, New York",41989,-,26761,44395,-,55729,41429,-,40714,53281,33831,66313
36081077906,"Census Tract 779.06, Queens County, New York",44722,-,40848,-,47102,-,36944,10125,13250,33173,50750,-
36081077907,"Census Tract 779.07, Queens County, New York",39952,-,37917,28917,38906,86406,41774,-,41369,28875,36042,61750
36081077908,"Census Tract 779.08, Queens County, New York",46315,-,47000,47438,49083,-,33872,12107,34695,54861,-,53990
36081078800,"Census Tract 788, Queens County, New York",46875,20667,51053,37206,55250,-,32455,-,26111,31957,35893,-
36081079000,"Census Tract 790, Queens County, New York",32333,17500,37083,32059,55833,-,31292,20799,31458,36250,43047,46786
36081079200,"Census Tract 792, Queens County, New York",42354,24453,39750,92143,52167,-,37292,21250,31827,33750,49667,60114
36081079300,"Census Tract 793, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081079701,"Census Tract 797.01, Queens County, New York",40781,-,17303,36170,80833,85504,39107,5200,-,45781,69286,37321
36081079702,"Census Tract 797.02, Queens County, New York",25291,14764,20357,37542,39032,50625,23325,20904,26500,-,-,60156
36081079900,"Census Tract 799, Queens County, New York",27076,26586,23143,23667,47850,-,20552,16522,13672,23333,51563,-
36081080301,"Census Tract 803.01, Queens County, New York",31063,24605,31797,36250,55114,-,22091,12750,21339,-,40833,-
36081080302,"Census Tract 803.02, Queens County, New York",41241,20625,40682,41619,41138,76500,40152,-,16750,28906,41970,52361
36081080900,"Census Tract 809, Queens County, New York",49120,22168,19712,-,50802,70486,36266,11250,35194,31771,-,71706
36081081400,"Census Tract 814, Queens County, New York",29071,21828,-,33611,51480,48800,32083,-,17188,40329,41023,71705
36081081800,"Census Tract 818, Queens County, New York",29734,23875,29495,-,65625,-,35063,25347,35647,28194,-,60938
36081083700,"Census Tract 837, Queens County, New York",24955,19922,20670,38625,37109,-,25506,16508,-,-,50278,51875
36081083800,"Census Tract 838, Queens County, New York",45129,24766,45772,40699,68125,81818,40788,-,-,29294,51723,39554
36081084000,"Census Tract 840, Queens County, New York",35412,29929,33977,34063,48182,50982,26116,16890,23750,19659,47098,-
36081084500,"Census Tract 845, Queens County, New York",30370,22841,26593,35682,55521,74444,24612,15357,31417,40026,-,37404
36081084601,"Census Tract 846.01, Queens County, New York",46643,45694,40815,40714,51667,-,30412,-,27228,25990,32366,-
36081084602,"Census Tract 846.02, Queens County, New York",30250,-,38516,25550,36042,73750,30089,-,22000,35167,-,-
36081084900,"Census Tract 849, Queens County, New York",19912,18715,18810,-,51259,-,16061,15598,14583,14256,-,-
36081085300,"Census Tract 853, Queens County, New York",30069,25473,21580,32426,39850,-,19545,16661,9980,-,34417,70000
36081085500,"Census Tract 855, Queens County, New York",26172,17574,21923,27415,58571,-,17408,15986,15230,27957,47097,-
36081085700,"Census Tract 857, Queens County, New York",26097,20000,26434,35408,45893,55104,20833,10799,14781,34028,-,-
36081085900,"Census Tract 859, Queens County, New York",25573,18721,15684,22305,36983,87666,15882,10490,10114,30432,30607,-
36081086100,"Census Tract 861, Queens County, New York",26591,18846,26719,40400,27330,63250,40909,14727,20139,47614,78125,52500
36081086300,"Census Tract 863, Queens County, New York",26848,25841,18105,36250,47194,51250,22398,11201,22260,-,36923,35811
36081086400,"Census Tract 864, Queens County, New York",34583,34583,19286,35250,51172,66458,26369,20792,17171,37422,38750,63906
36081086500,"Census Tract 865, Queens County, New York",23082,22731,21136,-,26316,-,16383,9490,14857,18194,50313,-
36081086900,"Census Tract 869, Queens County, New York",25359,22054,19750,26154,27708,101375,21979,17143,17059,-,44583,63750
36081087100,"Census Tract 871, Queens County, New York",37413,-,33750,38036,82589,95804,36731,20435,26169,42132,80446,121250
36081088400,"Census Tract 884, Queens County, New York",47457,-,60304,48661,-,52417,48654,12730,34327,38869,59205,68843
36081088901,"Census Tract 889.01, Queens County, New York",41743,22746,46302,40965,42917,75353,26685,9239,15000,41942,31728,83438
36081089200,"Census Tract 892, Queens County, New York",63982,78828,48750,79792,64828,-,41770,-,33167,40389,51890,68047
36081090700,"Census Tract 907, Queens County, New York",38317,30962,39833,-,30789,80859,36750,-,-,-,-,-
36081091601,"Census Tract 916.01, Queens County, New York",95938,-,69531,77292,93148,121944,47969,-,38950,41267,75337,73281
36081091602,"Census Tract 916.02, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081091800,"Census Tract 918, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081091900,"Census Tract 919, Queens County, New York",27426,20370,31061,22254,-,100452,26533,10984,29844,40764,35139,61625
36081092200,"Census Tract 922, Queens County, New York",85000,-,47171,72250,91667,108889,72917,-,-,22330,36125,100431
36081092500,"Census Tract 925, Queens County, New York",31014,23028,30161,40292,85694,41667,25549,16979,19600,36250,29313,41667
36081092800,"Census Tract 928, Queens County, New York",100560,-,61250,76400,104242,102072,62933,-,-,63125,71774,69886
36081092900,"Census Tract 929, Queens County, New York",40164,41190,32712,41724,38417,-,23750,21161,22500,-,41083,-
36081093401,"Census Tract 934.01, Queens County, New York",57543,33750,-,-,62000,68370,51721,-,-,50110,80268,64567
36081093402,"Census Tract 934.02, Queens County, New York",60515,-,47841,72955,72135,94063,52000,-,-,44292,63350,81466
36081093800,"Census Tract 938, Queens County, New York",41931,14783,47580,41908,46178,-,42500,-,-,32281,47337,69375
36081093900,"Census Tract 939, Queens County, New York",35857,33036,30750,41307,49239,81429,46236,17708,41970,44265,61500,82708
36081094201,"Census Tract 942.01, Queens County, New York",50516,23605,26471,53795,99185,-,38563,17083,35750,32422,50385,91071
36081094202,"Census Tract 942.02, Queens County, New York",41053,30938,31923,42284,52957,-,40476,7500,-,38750,45000,72068
36081094203,"Census Tract 942.03, Queens County, New York",52077,24519,36953,57422,57500,102027,35756,25703,30179,36844,70659,34718
36081094500,"Census Tract 945, Queens County, New York",54904,19028,55952,39306,73636,57096,46029,-,32016,41667,54896,66250
36081094700,"Census Tract 947, Queens County, New York",37467,30938,31576,42500,56167,63750,31364,-,28125,35417,50870,79250
36081095400,"Census Tract 954, Queens County, New York",36699,47063,26532,35302,46146,50707,41620,16964,40417,36111,49792,84425
36081096400,"Census Tract 964, Queens County, New York",43984,14050,27404,58542,65655,93482,37481,20972,23990,37736,64931,70750
36081097202,"Census Tract 972.02, Queens County, New York",37454,25938,45556,42500,-,35852,31447,23125,35250,24118,42727,43875
36081097203,"Census Tract 972.03, Queens County, New York",23994,21600,34136,36719,-,-,21637,10477,20483,29844,-,-
36081097204,"Census Tract 972.04, Queens County, New York",33462,29464,35404,16932,64700,-,28013,20809,29042,30450,-,-
36081097300,"Census Tract 973, Queens County, New York",55804,-,50227,51944,-,91333,36360,-,37031,35481,51477,63333
36081098100,"Census Tract 981, Queens County, New York",65645,16324,54485,65887,57396,171250,40673,20125,-,26639,62917,-
36081098700,"Census Tract 987, Queens County, New York",61447,96500,58036,60972,63000,86000,36656,26458,33958,25139,36705,75909
36081099100,"Census Tract 991, Queens County, New York",71330,-,81729,54515,76250,76544,51334,28235,-,51438,70146,81850
36081099200,"Census Tract 992, Queens County, New York",36082,36736,21413,60652,-,-,36250,-,21600,44352,45000,86500
36081099701,"Census Tract 997.01, Queens County, New York",70205,25385,53125,-,71172,82469,40972,-,16813,71786,55612,-
36081099703,"Census Tract 997.03, Queens County, New York",81987,-,-,61080,85294,123400,57941,-,21893,69112,73229,93125
36081099704,"Census Tract 997.04, Queens County, New York",61995,31395,51282,-,65694,85257,42346,-,42234,22273,32436,70955
36081099705,"Census Tract 997.05, Queens County, New York",70662,-,-,57188,71786,97083,54559,-,54663,21842,50862,89135
36081099801,"Census Tract 998.01, Queens County, New York",44596,24375,43713,47262,-,96534,38082,17120,40455,37905,35123,72554
36081099802,"Census Tract 998.02, Queens County, New York",50453,38773,51250,52231,-,108375,34389,29175,-,-,37753,44315
36081099900,"Census Tract 999, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081100801,"Census Tract 1008.01, Queens County, New York",63438,-,63958,61346,65469,97917,39464,-,40536,31442,26905,80288
36081100802,"Census Tract 1008.02, Queens County, New York",36865,27361,36472,38594,50898,56176,33286,33328,21577,29692,44188,37267
36081101001,"Census Tract 1010.01, Queens County, New York",24326,21019,23611,24146,36911,57557,36082,-,19310,33696,57879,44359
36081101002,"Census Tract 1010.02, Queens County, New York",50788,50417,46503,55278,70417,50000,37593,-,34688,46625,39911,19132
36081101700,"Census Tract 1017, Queens County, New York",53859,-,61287,54362,54598,67321,46129,23139,-,34240,64191,80714
36081102900,"Census Tract 1029, Queens County, New York",53594,30250,65743,52365,56591,85625,52045,20104,-,30457,62250,67500
36081103201,"Census Tract 1032.01, Queens County, New York",30576,21400,31122,40114,41667,-,25071,24464,23173,22111,-,87500
36081103202,"Census Tract 1032.02, Queens County, New York",32176,24688,31061,51900,52625,85231,19516,16678,32643,18287,53750,25000
36081103300,"Census Tract 1033, Queens County, New York",56514,26339,40089,42137,82188,80815,32256,21375,23487,28646,47656,58875
36081103900,"Census Tract 1039, Queens County, New York",49274,-,30540,51917,76984,54572,40792,-,20256,-,38958,61282
36081104700,"Census Tract 1047, Queens County, New York",48384,33500,21846,49604,76250,69653,31110,-,18794,30896,60110,-
36081105900,"Census Tract 1059, Queens County, New York",66196,-,68750,54079,68250,91413,45655,-,22014,41746,-,75515
36081107201,"Census Tract 1072.01, Queens County, New York",71222,-,70400,70769,81458,67202,63897,11083,56250,51750,89643,75500
36081107202,"Census Tract 1072.02, Queens County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36081108500,"Census Tract 1085, Queens County, New York",45972,31625,22344,51280,74063,73333,41800,6696,26250,36250,51641,95833
36081109300,"Census Tract 1093, Queens County, New York",53229,55500,45993,51105,51779,106094,41808,45000,30900,26875,55357,57045
36081109700,"Census Tract 1097, Queens County, New York",70577,41188,62614,61645,84524,110250,34167,-,22750,26375,42143,92188
36081109900,"Census Tract 1099, Queens County, New York",44781,41625,31180,41767,61406,105795,41208,-,35568,27083,60365,40368
36081111300,"Census Tract 1113, Queens County, New York",54167,56250,21898,63162,60625,-,32169,9625,-,31715,28864,84148
36081112300,"Census Tract 1123, Queens County, New York",60489,26750,46389,34271,80417,107083,40952,31250,16250,35347,51471,69432
36081112900,"Census Tract 1129, Queens County, New York",60022,-,-,62132,44821,78641,60400,56250,25625,-,61625,75074
36081113300,"Census Tract 1133, Queens County, New York",74150,-,42500,88750,74063,84130,51324,-,16705,-,71250,72500
36081113900,"Census Tract 1139, Queens County, New York",45500,-,32107,43094,52128,79074,36200,28232,15847,55192,42138,64265
