GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than high school graduate,Margin of Error; Total: - Less than high school graduate,Estimate; Total: - High school graduate (includes equivalency),Margin of Error; Total: - High school graduate (includes equivalency),Estimate; Total: - Some college or associate's degree,Margin of Error; Total: - Some college or associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Graduate or professional degree,Margin of Error; Total: - Graduate or professional degree,Estimate; Total: - Male:,Margin of Error; Total: - Male:,Estimate; Total: - Male: - Less than high school graduate,Margin of Error; Total: - Male: - Less than high school graduate,Estimate; Total: - Male: - High school graduate (includes equivalency),Margin of Error; Total: - Male: - High school graduate (includes equivalency),Estimate; Total: - Male: - Some college or associate's degree,Margin of Error; Total: - Male: - Some college or associate's degree,Estimate; Total: - Male: - Bachelor's degree,Margin of Error; Total: - Male: - Bachelor's degree,Estimate; Total: - Male: - Graduate or professional degree,Margin of Error; Total: - Male: - Graduate or professional degree,Estimate; Total: - Female:,Margin of Error; Total: - Female:,Estimate; Total: - Female: - Less than high school graduate,Margin of Error; Total: - Female: - Less than high school graduate,Estimate; Total: - Female: - High school graduate (includes equivalency),Margin of Error; Total: - Female: - High school graduate (includes equivalency),Estimate; Total: - Female: - Some college or associate's degree,Margin of Error; Total: - Female: - Some college or associate's degree,Estimate; Total: - Female: - Bachelor's degree,Margin of Error; Total: - Female: - Bachelor's degree,Estimate; Total: - Female: - Graduate or professional degree,Margin of Error; Total: - Female: - Graduate or professional degree
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",22651,2784,23161,2894,15240,4159,35694,23823,30707,8998,-,**,23990,2945,24089,2372,15952,14323,-,**,22841,14276,72500,38972,20750,2430,20363,10202,14605,5112,35694,22969,31739,4139,-,**
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",22761,2406,21167,4601,22629,7881,25573,12709,43194,13336,55781,11350,25407,3154,24740,7682,17105,12103,26354,18538,-,**,-,**,21347,2338,20271,8209,23250,13640,19250,18709,40000,11257,-,**
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",22315,3949,17719,8082,21816,3505,22708,7920,34708,3318,-,**,20687,3939,21429,9703,20046,17136,17500,9189,35350,19376,-,**,25443,6376,12029,3573,-,**,26925,8454,34125,28409,-,**
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",38256,6050,30332,11192,31793,7515,38859,8708,48949,17256,68224,38020,30995,19454,31354,2067,42993,37614,-,**,49290,32585,-,**,39433,4395,19167,10744,31522,4448,50127,21008,44000,38598,-,**
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",32229,4924,19732,2285,41759,8399,31713,10445,41346,12244,-,**,33786,8166,25990,5650,34179,8602,40461,17245,-,**,-,**,24432,11028,18393,2596,50391,5376,24697,12776,-,**,-,**
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",17405,4093,13472,2999,16250,1339,30789,9656,-,**,51625,38287,17927,5921,13981,3611,23676,15457,-,**,-,**,-,**,17184,5265,11053,7093,14861,7841,27216,11313,-,**,51625,38287
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",21563,6258,18669,3519,21620,9874,21544,17102,36510,16318,-,**,19577,3048,15208,3388,-,**,16154,11960,36607,33479,-,**,29732,9517,26528,10343,25469,17484,28839,20622,36250,35787,-,**
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",-,**,-,**,33281,27672,-,**,-,**,-,**,34141,10201,44063,6013,34063,861,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",35242,11902,15556,9151,26217,8763,35880,2431,47000,23301,58229,9159,34808,12364,-,**,27138,22922,35286,15665,-,**,-,**,36250,17610,22778,11956,-,**,38942,29559,46875,26767,-,**
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",22736,4495,20340,8077,19726,6065,26774,15145,33429,7953,-,**,22705,6562,21167,7508,19048,3910,-,**,-,**,-,**,22752,8774,13315,11437,25038,5794,-,**,24442,15628,-,**
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",35074,10586,25536,5232,26023,11963,38438,7803,55139,15136,-,**,35893,15084,25919,6380,-,**,39559,16309,62708,19790,-,**,34444,10831,-,**,19271,14064,37000,18616,49938,18816,-,**
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",19228,7861,10792,6417,33900,18212,22674,13895,25574,5873,-,**,27399,9297,17351,15222,41352,9376,31321,28348,-,**,-,**,13429,5209,5641,1205,19479,15695,16577,9495,-,**,-,**
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",21595,9683,12998,4875,32870,8920,19082,8720,45694,37362,-,**,30336,12968,-,**,40631,10344,30065,22888,-,**,-,**,19591,7732,12638,6959,31600,24351,16169,14034,51517,31842,63566,34010
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",20904,2311,18150,4336,20714,7724,21019,2847,51273,13833,-,**,25192,4693,19280,1999,25212,5216,25813,9414,-,**,-,**,16557,2144,12614,7786,16078,2289,15400,4926,50203,43956,-,**
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",24511,3138,19688,10536,22637,3112,25435,4854,35250,9304,-,**,24475,5227,-,**,23675,3531,-,**,-,**,-,**,24538,3418,20500,9383,15882,9015,25109,3802,36375,2672,-,**
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",30500,9143,22526,5267,31354,21914,31288,14814,39653,5800,48365,38425,25875,10836,23605,3643,-,**,26875,20095,-,**,-,**,35547,12653,-,**,31458,13897,60313,39609,38125,14796,48654,41358
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",20197,4388,16516,5407,16325,2863,30896,7057,-,**,-,**,21225,3526,20678,5749,15793,3578,30792,6699,37885,21138,-,**,17561,7856,11875,7993,17218,5595,-,**,76289,26311,-,**
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",25863,4218,21767,2315,24514,8402,37269,13570,43600,17633,73750,23394,30525,7613,24238,4625,33229,9617,51106,33707,-,**,49022,25955,23085,4235,15104,2573,18989,3057,36736,7389,44583,25710,74688,31372
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",18864,4015,16012,2583,15636,6850,25341,5594,37727,28619,74196,59970,22391,6696,17949,4367,25490,12896,35846,15101,-,**,-,**,14611,2348,13419,4079,12847,4423,23345,12085,-,**,-,**
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",22295,2530,13589,2278,21794,3242,31042,4001,38313,5895,-,**,25208,7800,-,**,23147,2482,31444,3941,-,**,-,**,16913,4666,12167,2644,15786,12025,29688,11579,38438,6621,-,**
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",21672,9670,14777,2943,23558,14465,21487,17035,39453,3522,-,**,31618,11098,15063,2937,32614,7394,60625,52995,-,**,-,**,18594,7260,13750,13006,16976,8810,16000,13991,-,**,-,**
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",22273,12201,16283,6113,30137,21132,31122,13238,41563,27498,"2,500-",***,23802,12488,16776,1746,31184,16752,-,**,-,**,-,**,21563,15741,-,**,-,**,33750,17556,32426,28271,-,**
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",25005,3338,23977,7417,24036,15933,26544,21722,-,**,-,**,26345,1409,26021,1093,24804,19216,40950,28216,-,**,-,**,15481,5152,14192,1640,-,**,-,**,-,**,-,**
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",21574,5733,16648,6000,22045,10240,25652,8899,40769,24059,-,**,25506,4476,22647,9625,32574,18312,-,**,-,**,-,**,18886,2948,9635,7194,19261,6851,26563,9592,-,**,-,**
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",20819,5687,12455,10458,21984,10321,-,**,-,**,83534,27866,21753,9355,18472,11403,22063,9650,59038,54155,-,**,84310,32431,14203,13656,7237,3119,-,**,-,**,-,**,-,**
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",24034,3841,21042,6050,17308,8243,25909,14290,25966,1910,50750,25497,26900,9220,25481,3321,-,**,35625,16798,25938,11184,-,**,19226,3713,11944,4977,16346,4462,19271,8951,26000,7864,58750,23933
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",46337,5692,32727,25742,47774,12079,47431,9692,44020,9576,50236,21632,43333,6780,-,**,48726,8210,70425,45967,41250,12154,-,**,49375,5204,32955,27332,38553,37600,46915,9963,61875,23775,50637,12573
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",21733,1988,21033,1678,27303,12085,20736,2235,48833,35200,-,**,23068,6862,22091,3519,-,**,21299,4801,70254,16476,-,**,19816,2782,18267,7517,25888,14602,19363,5422,21875,15322,-,**
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",27888,6352,20520,2701,21262,2396,30000,9704,43164,5973,52946,15116,27614,7651,22232,6550,21992,16276,26167,3298,40625,20670,102969,15535,28056,8166,16919,4358,20064,9826,40306,7494,43984,4571,43043,9949
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",26458,10634,14375,6010,20074,19715,31387,1736,19338,18089,-,**,24265,13387,11935,7223,35350,11415,30446,8569,-,**,-,**,30380,14459,-,**,12140,2034,32656,11972,-,**,-,**
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",25589,5396,23313,7586,29323,3356,16383,6695,14141,12020,40809,26070,27580,3265,25765,1685,32330,5665,16786,9215,-,**,41544,39238,15313,7582,11964,9213,27544,19142,15208,12574,-,**,-,**
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",19877,4994,16691,3260,-,**,21450,6654,31406,16342,44830,15750,18351,5317,17043,3716,-,**,17944,5718,30391,29145,-,**,21895,4986,15701,6837,-,**,25769,8730,-,**,-,**
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",26864,2410,21453,4167,27410,11270,26316,5989,44118,18364,59722,20687,29531,7496,25446,9025,31193,21850,28125,5481,60875,24731,-,**,21346,6419,20302,13155,26546,12523,17333,14697,-,**,-,**
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",28109,7547,18577,3641,25625,15092,31472,16067,37333,22862,69464,25966,35438,12800,20678,2747,43082,9926,37396,21106,-,**,-,**,23611,7615,10605,8696,20935,2517,25833,15085,36875,25386,-,**
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",23125,4148,14665,1505,23125,4306,43409,9890,30987,6858,-,**,25221,6164,14325,2595,27625,7865,50556,6044,31212,12432,-,**,21404,3556,15023,1959,18594,3319,40217,30099,-,**,-,**
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",36000,4492,30625,15672,34853,5089,30214,4855,45179,14549,71806,22584,40083,5678,31625,26152,41200,2230,30333,11112,-,**,62321,18487,34514,5695,24286,10684,-,**,30125,4846,45357,14122,92721,30357
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",26865,4288,16955,6472,30959,10459,28409,7624,24922,13564,35957,13035,25571,8232,16681,7469,37361,17100,28788,12265,19889,11532,26528,13542,28571,9028,-,**,-,**,26574,20514,30694,18756,41458,10275
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",20184,3176,15712,2120,23750,7104,24201,4716,42569,23095,-,**,20069,3800,16319,2098,26961,5669,22059,10291,-,**,-,**,20313,6905,13958,5112,16786,7321,24618,5390,-,**,-,**
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",35246,2848,17102,9644,29821,8895,35243,4963,41506,18609,50104,48031,39865,5914,41250,24406,29554,16487,34801,23709,52813,26770,-,**,33110,6388,15227,11811,30375,8679,35486,12161,34750,20167,41250,39325
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",31269,4754,21250,15598,26944,15410,35997,5174,31783,6224,90455,71791,38933,2956,35921,23089,38716,8871,51688,28859,23102,10012,-,**,27026,5897,13333,9368,15658,4329,35657,8480,35268,6974,92788,48453
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",25813,3536,19366,7809,22827,5292,29906,5685,40781,12305,30556,6523,25196,7804,18605,7161,21944,8712,41458,17651,-,**,-,**,26311,2287,25208,12466,23750,11699,26250,10030,40430,14268,30556,6523
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",21986,4327,15625,4405,25268,8725,22045,12778,59643,20761,39375,31590,24063,13086,17188,6056,32283,20422,14205,13791,-,**,-,**,21352,3748,12917,10732,15795,7081,30216,13538,58036,21865,-,**
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",26637,3861,26318,2152,22232,12649,28429,7541,-,**,56833,6501,25367,5478,26250,2218,-,**,27392,19408,16724,1177,-,**,30000,16602,-,**,26389,23386,28518,18545,47763,41722,-,**
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",23619,2773,16431,7695,23125,1704,29688,6070,34087,4516,-,**,24130,3972,23480,12598,23856,3624,30897,30349,-,**,-,**,20349,8826,15018,8650,20291,5521,28438,7190,33990,2840,-,**
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",24315,5131,19281,5208,23182,11171,30588,17006,27276,13196,76120,1342,24659,9812,20483,8798,30109,9183,36319,14438,-,**,-,**,23472,6648,17218,6736,-,**,26010,17954,38188,21772,76589,8824
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",45731,5019,32250,24343,41923,9527,44375,7601,34896,22046,55977,2219,46745,6108,37813,21309,51583,7533,47361,11056,25893,24958,54063,43513,39875,13961,-,**,27250,24012,35234,13566,-,**,56211,4496
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",22200,2150,18885,5947,23972,3427,20040,4351,31476,4230,45750,33975,23350,3800,21188,3331,27692,5814,26765,12984,-,**,-,**,21176,3402,15088,12952,21356,5284,16154,5961,31632,3136,47000,29285
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",23750,4131,11995,2640,25202,3250,28641,5901,45625,34185,44453,36087,27690,5031,9542,7511,-,**,29538,11183,70489,37609,-,**,17988,4385,12260,1958,20929,6649,-,**,-,**,-,**
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",29832,5252,22019,2683,30036,9565,34111,4179,36404,1790,37632,24216,32137,6974,24659,2613,32303,11715,36661,4997,37250,2913,-,**,25813,7844,17548,6632,22411,11973,31469,3454,32969,23603,-,**
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",33787,4751,19470,3389,34677,6900,37295,2336,52885,24859,-,**,32610,21628,16715,2387,35694,7265,37750,12180,-,**,-,**,35000,3197,23375,10384,29464,14006,36985,2528,55598,14593,-,**
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",39194,6703,23060,13621,38846,9765,43450,3415,53226,19552,-,**,42708,3806,-,**,-,**,43618,10751,53105,2323,-,**,32368,6955,17472,13840,29583,5491,43277,7133,-,**,-,**
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",32326,5248,20357,6960,27969,10513,38581,8922,32500,10860,56071,14090,36142,6848,24088,8615,35121,17987,40905,18241,38603,7504,56027,36441,30230,5951,14018,6097,26864,6013,33616,7580,24063,19823,56161,31489
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",26222,2788,21657,6998,24669,6890,26728,6547,35658,15857,50658,2057,27366,6965,27072,9987,24890,4186,27037,7412,37039,15126,49879,1797,20980,4320,20139,7087,22000,20134,-,**,-,**,52875,4736
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",35898,7178,24688,4547,40625,14346,36645,9455,30208,15614,51458,11243,41429,12627,25592,2787,65391,21107,42639,12041,-,**,37404,29009,27393,11201,-,**,-,**,22283,21594,30313,10359,60521,20133
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",36830,6523,41738,2741,20654,10542,34625,6738,40517,13593,86295,15853,37500,9569,41714,12035,21250,12472,34167,25238,40647,20041,-,**,36538,7214,-,**,-,**,34706,8751,37417,26199,74688,29580
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",24896,4579,-,**,-,**,-,**,113750,12802,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",22828,2643,24107,2778,11037,6861,23750,8989,24934,5906,-,**,26250,3937,27164,14538,-,**,27734,15987,-,**,-,**,17438,4844,11375,4189,11616,5333,22083,9096,25341,10225,-,**
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",35023,5290,35265,19762,21888,2223,39628,5534,26176,7765,-,**,35057,9721,36212,9890,21927,5435,41346,29587,19471,11865,-,**,34931,9113,11964,7823,21850,3382,39155,8250,26985,21238,-,**
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",60790,3918,-,**,49792,13262,60000,13829,65074,10262,75536,18534,61682,3621,57768,49556,62813,30185,56667,16252,67096,26947,61761,26484,54083,12106,-,**,47882,4294,61071,17704,42313,31862,77989,13383
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",21447,2856,19160,3253,20202,3102,30048,13546,-,**,-,**,26060,6832,19980,3673,29347,8198,37500,22192,-,**,-,**,19614,2765,13750,8434,18548,1935,26314,10557,-,**,-,**
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",17370,3200,14212,2629,17847,6055,27383,3596,28000,23733,56167,35348,16638,3179,14250,3042,15781,5200,40455,20211,-,**,-,**,20625,6519,14083,5583,21477,19525,26010,4906,28250,20796,56917,8657
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",18994,3357,17992,7711,18750,5074,20313,14137,-,**,-,**,20164,3173,-,**,16500,6828,-,**,30833,25551,-,**,18021,8702,11328,9473,20238,8496,16250,15032,-,**,-,**
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",22447,2554,21518,6828,21396,5803,20813,9633,38421,12230,-,**,21538,5414,19615,12605,21309,11262,-,**,-,**,-,**,23236,4002,23173,9657,21516,3411,21125,10354,32381,15251,-,**
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",23750,6275,16789,3081,20455,4432,35587,8365,36250,8503,-,**,25774,9755,18068,5628,21858,5146,40109,13601,-,**,-,**,22694,4891,15500,3984,18203,5089,23494,18535,31733,6210,-,**
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",23021,4618,11250,7173,28424,12775,27105,15570,24514,11331,19602,12148,29583,21057,-,**,42750,13742,36250,25921,-,**,-,**,21406,3351,14444,5089,14531,5848,26579,10351,23889,8454,-,**
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",20872,3069,23942,10418,20633,3331,26667,15648,-,**,15298,7194,19417,6775,12287,8827,25380,14172,36250,7096,-,**,10852,1698,21486,3902,29167,5924,18375,4608,14754,13671,-,**,-,**
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",52969,19730,28684,8029,45865,32657,50500,28646,64345,19749,89375,10048,53906,16295,29868,6811,50227,25113,63750,43032,46607,35349,98558,9335,52105,26749,8500,5118,-,**,37625,19601,64643,24752,85000,14421
